############## ITER 0##############
Vecindad: 1 Number of non-dominated BACs: 	3
5	100	185	230	310	0	0	0	76.0	57.2862	41.7282	85.0	0.6285429912631211
5	105	185	235	310	0	0	0	76.0	57.3453	41.629	85.0	0.6307569436133265
5	105	185	230	305	0	0	0	76.0	57.3396	41.6556	85.0	0.6307417171088877
############## ITER 1##############
Vecindad: 1 Number of non-dominated BACs: 	6
0	100	185	230	310	0	0	0	76.0	57.2332	41.7148	85.0	0.6253671480327306
5	100	185	235	310	0	0	0	76.0	57.2667	41.6181	85.0	0.6261402816043666
5	100	185	230	305	0	0	0	76.0	57.2369	41.6354	85.0	0.624646278293058
0	105	185	235	310	0	0	0	76.0	57.2959	41.6139	85.0	0.6277563982756212
5	105	185	240	310	0	0	0	76.0	57.2963	41.5439	85.0	0.6269648900527731
5	105	185	235	305	0	0	0	76.0	57.3086	41.5415	85.0	0.6276394296386494
############## ITER 2##############
Vecindad: 1 Number of non-dominated BACs: 	5
0	100	185	230	305	0	0	0	76.0	57.1924	41.6201	85.0	0.621940970512961
5	100	185	235	305	0	0	0	76.0	57.2165	41.5331	85.0	0.6222964709704197
5	95	185	230	305	0	0	0	76.0	57.1919	41.6317	85.0	0.6220481085241973
5	100	180	230	305	0	0	0	76.0	57.2088	41.5638	85.0	0.6222155717676646
5	105	185	240	305	0	0	0	76.0	57.262	41.4784	85.0	0.6242515755452501
############## ITER 3##############
Vecindad: 1 Number of non-dominated BACs: 	4
100	185	230	305	355	0	0	0	76.0	57.156	41.5553	85.0	0.6191253611501217
5	100	185	240	305	0	0	0	76.0	57.1786	41.4734	85.0	0.6194569524719726
5	100	175	230	305	0	0	0	76.0	57.1654	41.5023	85.0	0.6190432143464845
5	105	180	240	305	0	0	0	76.0	57.229	41.4702	85.0	0.6222795907857888
############## ITER 4##############
Vecindad: 1 Number of non-dominated BACs: 	2
5	100	185	245	305	0	0	0	76.0	57.1138	41.4712	85.0	0.6157689606708316
5	100	170	230	305	0	0	0	76.0	57.1354	41.4315	85.0	0.6165312173093765
############## ITER 5##############
Vecindad: 1 Number of non-dominated BACs: 	6
0	100	185	245	305	0	0	0	76.0	57.0977	41.4601	85.0	0.6147334875839101
5	100	180	245	305	0	0	0	76.0	57.087	41.4842	85.0	0.6144086920053847
5	100	185	250	305	0	0	0	76.0	57.0415	41.5047	85.0	0.6120876405302442
5	95	170	230	305	0	0	0	76.0	57.0988	41.4461	85.0	0.614634324886231
5	100	165	230	305	0	0	0	76.0	57.1338	41.367	85.0	0.6157018482220799
5	100	170	235	305	0	0	0	76.0	57.1222	41.3927	85.0	0.6153409487606104
############## ITER 6##############
Vecindad: 1 Number of non-dominated BACs: 	12
100	185	245	305	355	0	0	0	76.0	57.0733	41.431	85.0	0.6130251493468728
0	100	185	250	305	0	0	0	76.0	57.0231	41.5026	85.0	0.6110311844343607
5	100	175	245	305	0	0	0	76.0	57.0628	41.4558	85.0	0.6127199432972501
5	100	180	250	305	0	0	0	76.0	57.0216	41.5285	85.0	0.6112467888141319
5	100	190	250	305	0	0	0	76.0	57.0322	41.4703	85.0	0.6111686791558629
5	100	185	255	305	0	0	0	76.0	57.01	41.5512	85.0	0.6108599889687769
5	95	165	230	305	0	0	0	76.0	57.0979	41.3836	85.0	0.6138665758518758
5	95	170	230	300	0	0	0	76.0	57.0871	41.4054	85.0	0.6135079718862139
5	100	160	230	305	0	0	0	76.0	57.1276	41.3142	85.0	0.6147498361938271
5	100	165	235	305	0	0	0	76.0	57.1238	41.3394	85.0	0.6148222910396136
10	100	170	235	305	0	0	0	76.0	57.1186	41.3655	85.0	0.614826708914896
5	100	170	240	305	0	0	0	76.0	57.0952	41.3877	85.0	0.6137613874044408
############## ITER 7##############
Vecindad: 1 Number of non-dominated BACs: 	14
100	190	245	305	355	0	0	0	76.0	57.0592	41.4208	85.0	0.6121152646985781
100	185	250	305	355	0	0	0	76.0	56.9978	41.4696	85.0	0.6092331059705212
100	185	245	305	350	0	0	0	76.0	57.0693	41.3827	85.0	0.6122464281905742
0	100	190	250	305	0	0	0	76.0	57.0095	41.4674	85.0	0.609862829858413
10	100	175	245	305	0	0	0	76.0	57.052	41.422	85.0	0.6117245155850919
5	100	170	245	305	0	0	0	76.0	57.0367	41.4274	85.0	0.6109275495736783
5	100	195	250	305	0	0	0	76.0	57.0224	41.4453	85.0	0.6103312484134424
5	100	190	255	305	0	0	0	76.0	56.9904	41.5214	85.0	0.6094174162166689
5	95	160	230	305	0	0	0	76.0	57.0904	41.3343	85.0	0.612881203495791
5	95	165	230	300	0	0	0	76.0	57.0874	41.337	85.0	0.6127430464010193
10	95	170	230	300	0	0	0	76.0	57.0853	41.3823	85.0	0.6131420908297431
0	100	160	230	305	0	0	0	76.0	57.1142	41.3314	85.0	0.6141894916933291
5	100	160	235	305	0	0	0	76.0	57.1176	41.2989	85.0	0.6140115785032241
5	100	160	230	300	0	0	0	76.0	57.1303	41.2845	85.0	0.6145648754813086
############## ITER 8##############
Vecindad: 1 Number of non-dominated BACs: 	10
100	190	250	305	355	0	0	0	76.0	56.9846	41.4312	85.0	0.608052774055713
100	190	245	305	350	0	0	0	76.0	57.06	41.3704	85.0	0.6115829498820654
100	185	255	305	355	0	0	0	76.0	56.9654	41.5237	85.0	0.6080467128853901
100	185	250	305	350	0	0	0	76.0	56.994	41.4111	85.0	0.608347848696343
10	100	170	245	305	0	0	0	76.0	57.0306	41.3799	85.0	0.610040897502746
5	100	170	250	305	0	0	0	76.0	56.9706	41.4888	85.0	0.6079336492549452
5	95	160	230	300	0	0	0	76.0	57.074	41.2808	85.0	0.6113499637715075
5	100	160	235	300	0	0	0	76.0	57.1231	41.2797	85.0	0.6141039919547362
10	100	160	230	300	0	0	0	76.0	57.1342	41.2681	85.0	0.614599169052433
5	100	155	230	300	0	0	0	76.0	57.146	41.2492	85.0	0.6150519004164643
############## ITER 9##############
Vecindad: 1 Number of non-dominated BACs: 	14
5	95	160	230	300	0	0	0	76.0	57.074	41.2808	85.0	0.6113499637715075
100	195	250	305	355	0	0	0	76.0	56.9752	41.394	85.0	0.6071006063054123
100	190	255	305	355	0	0	0	76.0	56.9477	41.4817	85.0	0.606573355147352
100	190	250	305	350	0	0	0	76.0	56.9834	41.3841	85.0	0.6074456446776
